speed,MAX HOVER COUNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,69693,66261,62916,59657,56485,53399,50400,47488,44662,41923,39271,36705,34226,31833,29527,27307,25174,23128,21168,19295,17508,15808,14195,12668,11228,9875,8608,7427,6333,5326,4406,3572,2824,2163,1589,1102,701,386,159,23
910.5,69808,66370,63019,59755,56578,53487,50484,47567,44736,41993,39336,36765,34282,31885,29575,27352,25216,23166,21203,19327,17537,15835,14219,12689,11247,9891,8622,7439,6344,5335,4413,3577,2829,2167,1592,1103,702,387,159,23
912,69923,66480,63123,59854,56671,53576,50567,47645,44810,42062,39400,36826,34339,31938,29624,27397,25257,23204,21238,19359,17566,15861,14242,12710,11265,9907,8636,7452,6354,5344,4420,3583,2833,2170,1594,1105,703,388,160,23
913.5,70038,66589,63227,59952,56764,53664,50650,47723,44884,42131,39465,36887,34395,31990,29673,27442,25299,23242,21273,19391,17595,15887,14265,12731,11284,9923,8650,7464,6365,5353,4427,3589,2838,2174,1597,1107,704,388,160,23
915,70153,66698,63331,60051,56858,53752,50733,47802,44957,42200,39530,36947,34452,32043,29722,27487,25340,23281,21308,19422,17624,15913,14289,12752,11302,9940,8664,7476,6375,5361,4435,3595,2843,2178,1600,1109,705,389,160,23
916.5,70268,66808,63435,60149,56951,53840,50816,47880,45031,42269,39595,37008,34508,32096,29770,27532,25382,23319,21343,19454,17653,15939,14312,12773,11321,9956,8679,7488,6386,5370,4442,3601,2847,2181,1602,1111,706,390,160,23
918,70383,66917,63539,60248,57044,53928,50899,47958,45105,42338,39660,37068,34564,32148,29819,27578,25423,23357,21378,19486,17682,15965,14336,12794,11339,9972,8693,7501,6396,5379,4449,3607,2852,2185,1605,1112,708,390,161,23
919.5,70498,67026,63642,60346,57137,54016,50983,48037,45178,42408,39724,37129,34621,32201,29868,27623,25465,23395,21413,19518,17711,15991,14359,12815,11358,9989,8707,7513,6407,5388,4456,3613,2857,2188,1607,1114,709,391,161,23
921,70613,67136,63746,60444,57231,54104,51066,48115,45252,42477,39789,37189,34677,32253,29917,27668,25507,23433,21448,19550,17740,16017,14382,12836,11376,10005,8721,7525,6417,5396,4464,3619,2861,2192,1610,1116,710,391,161,23
922.5,70728,67245,63850,60543,57324,54192,51149,48193,45326,42546,39854,37250,34734,32306,29965,27713,25548,23471,21483,19582,17768,16043,14406,12856,11395,10021,8735,7537,6427,5405,4471,3625,2866,2195,1613,1118,711,392,161,23
924,70843,67354,63954,60641,57417,54281,51232,48272,45399,42615,39919,37311,34790,32358,30014,27758,25590,23510,21517,19613,17797,16069,14429,12877,11413,10037,8750,7550,6438,5414,4478,3630,2871,2199,1615,1120,712,393,162,23
925.5,70958,67464,64058,60740,57510,54369,51315,48350,45473,42684,39984,37371,34847,32411,30063,27803,25631,23548,21552,19645,17826,16095,14453,12898,11432,10054,8764,7562,6448,5423,4486,3636,2875,2203,1618,1122,713,393,162,23
927,71073,67573,64161,60838,57603,54457,51399,48429,45547,42754,40048,37432,34903,32463,30111,27848,25673,23586,21587,19677,17855,16121,14476,12919,11450,10070,8778,7574,6459,5432,4493,3642,2880,2206,1621,1123,714,394,162,23
928.5,71188,67682,64265,60937,57697,54545,51482,48507,45621,42823,40113,37492,34960,32516,30160,27893,25714,23624,21622,19709,17884,16148,14500,12940,11469,10086,8792,7586,6469,5440,4500,3648,2885,2210,1623,1125,716,395,162,23
930,71303,67792,64369,61035,57790,54633,51565,48585,45694,42892,40178,37553,35016,32568,30209,27938,25756,23662,21657,19741,17913,16174,14523,12961,11488,10103,8806,7599,6480,5449,4507,3654,2889,2213,1626,1127,717,395,163,23
931.5,71418,67901,64473,61134,57883,54721,51648,48664,45768,42961,40243,37613,35073,32621,30258,27983,25797,23700,21692,19773,17942,16200,14546,12982,11506,10119,8821,7611,6490,5458,4515,3660,2894,2217,1628,1129,718,396,163,23
933,71533,68010,64577,61232,57976,54809,51731,48742,45842,43030,40308,37674,35129,32673,30306,28028,25839,23739,21727,19804,17971,16226,14570,13003,11525,10135,8835,7623,6501,5467,4522,3666,2899,2220,1631,1131,719,397,163,23
934.5,71648,68120,64681,61330,58069,54897,51814,48820,45915,43099,40372,37735,35186,32726,30355,28073,25880,23777,21762,19836,18000,16252,14593,13024,11543,10152,8849,7636,6511,5476,4529,3672,2903,2224,1634,1132,720,397,164,23
936,71763,68229,64784,61429,58163,54985,51898,48899,45989,43169,40437,37795,35242,32778,30404,28118,25922,23815,21797,19868,18028,16278,14617,13045,11562,10168,8863,7648,6521,5484,4536,3678,2908,2228,1636,1134,721,398,164,23
937.5,71878,68338,64888,61527,58256,55074,51981,48977,46063,43238,40502,37856,35299,32831,30452,28163,25964,23853,21832,19900,18057,16304,14640,13065,11580,10184,8877,7660,6532,5493,4544,3684,2913,2231,1639,1136,723,398,164,23
939,71993,68448,64992,61626,58349,55162,52064,49055,46136,43307,40567,37916,35355,32883,30501,28208,26005,23891,21867,19932,18086,16330,14664,13086,11599,10200,8892,7672,6542,5502,4551,3689,2917,2235,1642,1138,724,399,164,23
940.5,72108,68557,65096,61724,58442,55250,52147,49134,46210,43376,40632,37977,35412,32936,30550,28253,26047,23929,21902,19964,18115,16356,14687,13107,11617,10217,8906,7685,6553,5511,4558,3695,2922,2238,1644,1140,725,400,165,24
942,72223,68666,65200,61823,58535,55338,52230,49212,46284,43445,40697,38037,35468,32989,30599,28299,26088,23968,21937,19995,18144,16382,14710,13128,11636,10233,8920,7697,6563,5520,4565,3701,2927,2242,1647,1142,726,400,165,24
943.5,72338,68776,65304,61921,58629,55426,52313,49291,46358,43515,40761,38098,35525,33041,30647,28344,26130,24006,21972,20027,18173,16408,14734,13149,11654,10249,8934,7709,6574,5528,4573,3707,2931,2245,1649,1143,727,401,165,24
945,72453,68885,65407,62020,58722,55514,52397,49369,46431,43584,40826,38159,35581,33094,30696,28389,26171,24044,22006,20059,18202,16435,14757,13170,11673,10266,8948,7721,6584,5537,4580,3713,2936,2249,1652,1145,728,402,165,24
946.5,72568,68994,65511,62118,58815,55602,52480,49447,46505,43653,40891,38219,35638,33146,30745,28434,26213,24082,22041,20091,18231,16461,14781,13191,11691,10282,8963,7734,6595,5546,4587,3719,2941,2253,1655,1147,729,402,166,24
948,72683,69104,65615,62216,58908,55690,52563,49526,46579,43722,40956,38280,35694,33199,30794,28479,26254,24120,22076,20123,18260,16487,14804,13212,11710,10298,8977,7746,6605,5555,4595,3725,2945,2256,1657,1149,731,403,166,24
949.5,72798,69213,65719,62315,59002,55779,52646,49604,46652,43791,41021,38340,35750,33251,30842,28524,26296,24158,22111,20155,18289,16513,14828,13233,11728,10314,8991,7758,6616,5563,4602,3731,2950,2260,1660,1151,732,404,166,24
951,72913,69322,65823,62413,59095,55867,52729,49682,46726,43860,41085,38401,35807,33304,30891,28569,26337,24197,22146,20187,18317,16539,14851,13254,11747,10331,9005,7770,6626,5572,4609,3737,2955,2263,1663,1152,733,404,166,24
952.5,73028,69432,65926,62512,59188,55955,52812,49761,46800,43930,41150,38461,35863,33356,30940,28614,26379,24235,22181,20218,18346,16565,14874,13275,11765,10347,9019,7783,6636,5581,4616,3742,2959,2267,1665,1154,734,405,167,24
954,73143,69541,66030,62610,59281,56043,52896,49839,46873,43999,41215,38522,35920,33409,30988,28659,26420,24273,22216,20250,18375,16591,14898,13295,11784,10363,9034,7795,6647,5590,4624,3748,2964,2270,1668,1156,735,405,167,24
955.5,73258,69650,66134,62709,59374,56131,52979,49917,46947,44068,41280,38583,35976,33461,31037,28704,26462,24311,22251,20282,18404,16617,14921,13316,11803,10380,9048,7807,6657,5599,4631,3754,2969,2274,1670,1158,736,406,167,24
957,73373,69760,66238,62807,59468,56219,53062,49996,47021,44137,41345,38643,36033,33514,31086,28749,26504,24349,22286,20314,18433,16643,14945,13337,11821,10396,9062,7819,6668,5607,4638,3760,2973,2278,1673,1160,738,407,167,24
958.5,73488,69869,66342,62906,59561,56307,53145,50074,47095,44206,41409,38704,36089,33566,31135,28794,26545,24387,22321,20346,18462,16669,14968,13358,11840,10412,9076,7832,6678,5616,4645,3766,2978,2281,1676,1162,739,407,168,24
960,73603,69979,66446,63004,59654,56395,53228,50153,47168,44275,41474,38764,36146,33619,31183,28839,26587,24426,22356,20378,18491,16695,14992,13379,11858,10429,9090,7844,6689,5625,4653,3772,2983,2285,1678,1163,740,408,168,24
961.5,73718,70088,66549,63102,59747,56483,53311,50231,47242,44345,41539,38825,36202,33671,31232,28884,26628,24464,22391,20409,18520,16721,15015,13400,11877,10445,9105,7856,6699,5634,4660,3778,2987,2288,1681,1165,741,409,168,24
963,73833,70197,66653,63201,59840,56572,53395,50309,47316,44414,41604,38885,36259,33724,31281,28929,26670,24502,22426,20441,18549,16748,15038,13421,11895,10461,9119,7868,6710,5643,4667,3784,2992,2292,1684,1167,742,409,169,24
964.5,73948,70307,66757,63299,59934,56660,53478,50388,47389,44483,41669,38946,36315,33776,31330,28974,26711,24540,22461,20473,18577,16774,15062,13442,11914,10477,9133,7881,6720,5651,4675,3790,2997,2295,1686,1169,743,410,169,24
966,74063,70416,66861,63398,60027,56748,53561,50466,47463,44552,41733,39007,36372,33829,31378,29020,26753,24578,22496,20505,18606,16800,15085,13463,11932,10494,9147,7893,6730,5660,4682,3795,3001,2299,1689,1171,745,411,169,24
967.5,74178,70525,66965,63496,60120,56836,53644,50544,47537,44621,41798,39067,36428,33882,31427,29065,26794,24616,22530,20537,18635,16826,15109,13484,11951,10510,9161,7905,6741,5669,4689,3801,3006,2303,1691,1172,746,411,169,24
969,74293,70635,67068,63595,60213,56924,53727,50623,47610,44691,41863,39128,36485,33934,31476,29110,26836,24654,22565,20569,18664,16852,15132,13504,11969,10526,9176,7917,6751,5678,4696,3807,3011,2306,1694,1174,747,412,170,24
970.5,74408,70744,67172,63693,60306,57012,53810,50701,47684,44760,41928,39188,36541,33987,31524,29155,26877,24693,22600,20600,18693,16878,15155,13525,11988,10543,9190,7930,6762,5687,4704,3813,3015,2310,1697,1176,748,412,170,24
972,74523,70853,67276,63792,60400,57100,53894,50779,47758,44829,41993,39249,36598,34039,31573,29200,26919,24731,22635,20632,18722,16904,15179,13546,12006,10559,9204,7942,6772,5695,4711,3819,3020,2313,1699,1178,749,413,170,24
973.5,74638,70963,67380,63890,60493,57188,53977,50858,47832,44898,42057,39309,36654,34092,31622,29245,26961,24769,22670,20664,18751,16930,15202,13567,12025,10575,9218,7954,6783,5704,4718,3825,3025,2317,1702,1180,750,414,170,24
975,74753,71072,67484,63988,60586,57277,54060,50936,47905,44967,42122,39370,36711,34144,31671,29290,27002,24807,22705,20696,18780,16956,15226,13588,12043,10592,9233,7966,6793,5713,4725,3831,3029,2320,1704,1182,751,414,171,24
976.5,74868,71181,67588,64087,60679,57365,54143,51015,47979,45036,42187,39431,36767,34197,31719,29335,27044,24845,22740,20728,18809,16982,15249,13609,12062,10608,9247,7979,6804,5722,4733,3837,3034,2324,1707,1183,753,415,171,24
978,74983,71291,67691,64185,60772,57453,54226,51093,48053,45106,42252,39491,36824,34249,31768,29380,27085,24883,22775,20760,18837,17008,15273,13630,12080,10624,9261,7991,6814,5730,4740,3843,3039,2328,1710,1185,754,416,171,24
979.5,75098,71400,67795,64284,60866,57541,54309,51171,48126,45175,42317,39552,36880,34302,31817,29425,27127,24922,22810,20791,18866,17035,15296,13651,12099,10640,9275,8003,6825,5739,4747,3849,3043,2331,1712,1187,755,416,171,24
981,75213,71509,67899,64382,60959,57629,54393,51250,48200,45244,42381,39612,36937,34354,31865,29470,27168,24960,22845,20823,18895,17061,15319,13672,12117,10657,9289,8015,6835,5748,4755,3854,3048,2335,1715,1189,756,417,172,25
982.5,75328,71619,68003,64481,61052,57717,54476,51328,48274,45313,42446,39673,36993,34407,31914,29515,27210,24998,22880,20855,18924,17087,15343,13693,12136,10673,9304,8028,6845,5757,4762,3860,3052,2338,1718,1191,757,418,172,25
984,75443,71728,68107,64579,61145,57805,54559,51406,48347,45382,42511,39733,37049,34459,31963,29560,27251,25036,22915,20887,18953,17113,15366,13714,12155,10689,9318,8040,6856,5766,4769,3866,3057,2342,1720,1192,758,418,172,25
985.5,75558,71837,68211,64678,61239,57893,54642,51485,48421,45452,42576,39794,37106,34512,32012,29605,27293,25074,22950,20919,18982,17139,15390,13734,12173,10706,9332,8052,6866,5774,4776,3872,3062,2345,1723,1194,760,419,172,25
987,75673,71947,68314,64776,61332,57981,54725,51563,48495,45521,42641,39855,37162,34564,32060,29650,27334,25112,22985,20951,19011,17165,15413,13755,12192,10722,9346,8064,6877,5783,4784,3878,3066,2349,1725,1196,761,419,173,25
988.5,75788,72056,68418,64874,61425,58070,54808,51641,48569,45590,42705,39915,37219,34617,32109,29695,27376,25151,23019,20983,19040,17191,15437,13776,12210,10738,9360,8077,6887,5792,4791,3884,3071,2353,1728,1198,762,420,173,25
990,75903,72165,68522,64973,61518,58158,54892,51720,48642,45659,42770,39976,37275,34669,32158,29741,27417,25189,23054,21014,19069,17217,15460,13797,12229,10754,9375,8089,6898,5801,4798,3890,3076,2356,1731,1200,763,421,173,25
991.5,76018,72275,68626,65071,61611,58246,54975,51798,48716,45728,42835,40036,37332,34722,32207,29786,27459,25227,23089,21046,19097,17243,15483,13818,12247,10771,9389,8101,6908,5810,4805,3896,3080,2360,1733,1202,764,421,174,25
993,76133,72384,68730,65170,61705,58334,55058,51877,48790,45797,42900,40097,37388,34775,32255,29831,27501,25265,23124,21078,19126,17269,15507,13839,12266,10787,9403,8113,6919,5818,4813,3902,3085,2363,1736,1203,765,422,174,25
994.5,76248,72493,68833,65268,61798,58422,55141,51955,48863,45867,42965,40157,37445,34827,32304,29876,27542,25303,23159,21110,19155,17295,15530,13860,12284,10803,9417,8126,6929,5827,4820,3907,3090,2367,1739,1205,766,423,174,25
996,76363,72603,68937,65367,61891,58510,55224,52033,48937,45936,43029,40218,37501,34880,32353,29921,27584,25341,23194,21142,19184,17321,15554,13881,12303,10820,9431,8138,6940,5836,4827,3913,3094,2370,1741,1207,768,423,174,25
997.5,76478,72712,69041,65465,61984,58598,55307,52112,49011,46005,43094,40279,37558,34932,32401,29966,27625,25380,23229,21174,19213,17348,15577,13902,12321,10836,9446,8150,6950,5845,4834,3919,3099,2374,1744,1209,769,424,175,25
999,76593,72821,69145,65564,62077,58686,55391,52190,49084,46074,43159,40339,37614,34985,32450,30011,27667,25418,23264,21205,19242,17374,15601,13923,12340,10852,9460,8163,6960,5853,4842,3925,3104,2378,1746,1211,770,425,175,25
